*HASH_VALUE	title_id	name	women_name
_8DB42643D552074B	gn_aubermouth_karavan_teleporter	Aubermouth Karavan 传送员	
_0F302872195B6F17	gn_waverton_karavan_teleporter	Waverton Karavan 传送员	
_3F60046A168C7FDF	gn_hobwelly_karavan_teleporter	Hobwelly Karavan 传送员	
_4B5FF4BF37909B44	gn_dingleton_karavan_teleporter	Dingleton Karavan 传送员	
_0A1FE46995BB0B15	gn_barkdell_karavan_teleporter	Barkdell Karavan 传送员	
_A7E8075CE1348AFE	gn_aubermouth_karavan_guide	Aubermouth Karavan 向导	
_DAA31AEB153E166E	gn_waverton_karavan_guide	Waverton Karavan 向导	
_57D5F6AFD0FEC67D	gn_hobwelly_karavan_guide	Hobwelly Karavan 向导	
_B094E3A53C95D26F	gn_dingleton_karavan_guide	Dingleton Karavan 向导	
_953206D9CEBD1E6A	gn_barkdell_karavan_guide	Barkdell Karavan 向导	
_25A7947BE9967BAA	gn_karavan_agent	Karavan 探员	
_340E740DE26E9C5B	gn_ancientdryads_kami_ambassador_m1	远古树妖 Kami 大使	
_4F9A5B34C23DE732	gn_beachcombers_kami_ambassador_t1	海滩拾荒者 Kami 大使	
_C8716716D18ED704	gn_cockroaches_kami_ambassador_p1	蟑螂 Kami 大使	
_E4072AE7BEBFD0CD	gn_company_kami_ambassador_p1	永恒之树社团 Kami 大使	
_66072AE7BEBFD0CD	gn_company_kami_ambassador_z1	永恒之树社团 Kami 大使	
_FE6C5F3533E7DEEC	gn_corsairs_kami_ambassador_t1	海盗 Kami 大使	
_7D9F14ECEC8ADB18	gn_duneriders_kami_ambassador_f1	沙丘骑手 Kami 大使	
_4D01DB0DF35F29FB	gn_ecowarriors_kami_ambassador_m1	生态战士 Kami 大使	
_BED02C6E419264EF	gn_firstdeserters_kami_ambassador_m1	初代逃兵 Kami 大使	
_2D0B05EBD586BD89	gn_fraharhunters_kami_ambassador_f1	Frahar 猎手 Kami 大使	
_EC4D1BA5567D0B2F	gn_hamazans_kami_ambassador_z1	死之种子的 Hamazan Kami 大使	
_82C1FD0D8B307A8E	gn_kami_welcomer_f1	流亡沙丘 Kami 迎宾员	
_170E3D0D0CB03AB7	gn_kami_welcomer_f2	Frahar 之塔 Kami 迎宾员	
_55B93E8802601EB2	gn_kami_welcomer_f3	帝国沙丘 Kami 迎宾员	
_0FBCA4C3E3362EC3	gn_kami_welcomer_f4	Oflovak 绿洲 Kami 迎宾员	
_1820C239D5E22AB7	gn_kami_welcomer_f5	亡命峡谷 Kami 迎宾员	
_91BF210DC9C16EB2	gn_kami_welcomer_f6	木屑矿场 Kami 迎宾员	
_11C252092BD12EB0	gn_kami_welcomer_f7	蛮荒沙丘 Kami 迎宾员	
_542AF20D8BC0713C	gn_kami_welcomer_f8	焦土走廊 Kami 迎宾员	
_0FE1AA47149B85B2	gn_kami_welcomer_m1	瞬息花园 Kami 迎宾员	
_7144739C66FA9E23	gn_kami_welcomer_m2	困惑之林 Kami 迎宾员	
_E7AA56428AB80FCE	gn_kami_welcomer_m3	异端陋室 Kami 迎宾员	
_4A0A8D59B45D42B6	gn_kami_welcomer_m4	隐秘之源 Kami 迎宾员	
_B5F65A2115DC1FD6	gn_kami_welcomer_m5	异见之丘 Kami 迎宾员	
_54A7BB2D90C53EAD	gn_kami_welcomer_m6	威严花园 Kami 迎宾员	
_12C9CE4AF3F22EB6	gn_kami_welcomer_m7	上部沼泽 Kami 迎宾员	
_2F3873728D9B43DE	gn_kami_welcomer_p1	禁忌深处 Kami 迎宾员	
_7A773E509B05FA44	gn_kami_welcomer_p10	狂风之门 Kami 迎宾员	
_D663378774710228	gn_kami_welcomer_p2	晦暗之门 Kami 迎宾员	
_7B4B29D68399CC57	gn_kami_welcomer_p3	Nexus Kami 迎宾员	
_8FBFED338B1652B2	gn_kami_welcomer_p4	灵液深渊 Kami 迎宾员	
_23E20B87FA7DCF20	gn_kami_welcomer_p5	迷踪之林 Kami 迎宾员	
_9593636CC957EF23	gn_kami_welcomer_p6	延续之地 Kami 迎宾员	
_097CD29EE57D72BC	gn_kami_welcomer_p7	沉没之城 Kami 迎宾员	
_26D4737978D6AEE6	gn_kami_welcomer_p8	试炼之堑 Kami 迎宾员	
_98379B3C8D3422BB	gn_kami_welcomer_p9	地下之泉 Kami 迎宾员	
_0ED40E7AB7151ABA	gn_kami_welcomer_t1	丰饶海滩 Kami 迎宾员	
_9692ED7F3AF4E1B9	gn_kami_welcomer_t2	露珠 Kami 迎宾员	
_D46EE1571E42F3BD	gn_kami_welcomer_t3	魔法之岛 Kami 迎宾员	
_0AEC6A0CB7654EC2	gn_kami_welcomer_t4	Loria 泻湖 Kami 迎宾员	
_80DEA91EBBC2F6AA	gn_kami_welcomer_t5	自由湖 Kami 迎宾员	
_929E8914E0DE19C8	gn_kami_welcomer_t6	静水 Kami 迎宾员	
_F20629595BBFA153	gn_kami_welcomer_t7	泉源 Kami 迎宾员	
_949F7D1D70F036C6	gn_kami_welcomer_t8	Muse 之风 Kami 迎宾员	
_DF961A76CDE15284	gn_kami_welcomer_z1	直觉之城 Kami 迎宾员	
_95EDA3A023B69E80	gn_kami_welcomer_z2	幽影之林 Kami 迎宾员	
_568282F0DC7D1DAE	gn_kami_welcomer_z3	纯净庇护所 Kami 迎宾员	
_8396B76435B5F38C	gn_kami_welcomer_z4	痴乱之结 Kami 迎宾员	
_16711E208BE0F6C0	gn_kami_welcomer_z5	处女之林 Kami 迎宾员	
_773A61DE8399CCE4	gn_kami_welcomer_z6	虚空 Kami 迎宾员	
_55264B0272BCEEA4	gn_keepers_kami_ambassador_p1	看守者 Kami 大使	
_972A9AD04625984E	gn_lagoonbrothers_kami_ambassador_t1	泻湖兄弟 Kami 大使	
_F1977E10720C0AAF	gn_leviers_kami_ambassador_f1	Leviers Kami 大使	
_2676847A13EE1B1D	gn_pyromancers_kami_ambassador_p1	火术士 Kami 大使	
_00EF54EB6842740A	gn_recoverers_kami_ambassador_p1	回收者 Kami 大使	
_C1CED855DE196722	gn_restorers_kami_ambassador_f1	守望者 Kami 大使	
_8C3310B6F5BFBB17	gn_sacredsap_kami_ambassador_m1	神圣树液 Kami 大使	
_BA313C79703E29EA	gn_sapgleaners_kami_ambassador_p1	树液拾取者 Kami 大使	
_9CFB26E3C4563618	gn_shadowrunners_kami_ambassador_z1	暗影行者 Kami 大使	
_99A3A3A5516BF8C8	gn_siblings_kami_ambassador_m1	杂草同胞 Kami 大使	
_2DABDF97E7FBEB80	gn_tutors_kami_ambassador_z1	导师 Kami 大使	
_C223D074C1867594	gn_waterbreakers_kami_ambassador_f1	破水者 Kami 大使	
_E2CC5411CD04E032	gn_wovenbridles_kami_ambassador_m1	编织缰绳 Kami 大使	
_2B7D1365632C5EC4	gn_zorai_kami_master	大角山 Kami 导师	
_D2F413B7CA90DA46	gn_antikamis_karavan_ambassador_z1	反 Kami 者 Karavan 大使	
_A813537EFBC18BAF	gn_aridmatis_karavan_ambassador_m1	旱地 Matis Karavan 大使	
_E5B6FD7C33B20CAC	gn_barkers_karavan_ambassador_f1	Barkers Karavan 大使	
_5112D4916ACFF996	gn_blackcircle_karavan_ambassador_z1	黑环 Karavan 大使	
_A6D6B91A0C120542	gn_darkeningsap_karavan_ambassador_m1	暗化树液 Karavan 大使	
_8A3101B0120100C0	gn_gooheads_karavan_ambassador_z1	胶质脑袋 Karavan 大使	
_EA42CEC268D67FA9	gn_greenseed_karavan_ambassador_m1	绿之种 Karavan 大使	
_73BFAAEB6B3E167B	gn_karavan_welcomer_f1	流亡沙丘 Karavan 迎宾员	
_6F52F3BF6F3E3273	gn_karavan_welcomer_f2	Frahar 之塔 Karavan 迎宾员	
_AD01D7687FF5967E	gn_karavan_welcomer_f3	帝国沙丘 Karavan 迎宾员	
_AE1273A8E4A898DB	gn_karavan_welcomer_f4	Oflovak 绿洲 Karavan 迎宾员	
_6E5103DDC7003C96	gn_karavan_welcomer_f5	亡命峡谷 Karavan 迎宾员	
_B2019BC6AD400E84	gn_karavan_welcomer_f6	木屑矿场 Karavan 迎宾员	
_AEE193F5C0FEB985	gn_karavan_welcomer_f7	蛮荒沙丘 Karavan 迎宾员	
_DBA9B77AC93E2374	gn_karavan_welcomer_f8	焦土走廊 Karavan 迎宾员	
_1C0173DD83E1A029	gn_karavan_welcomer_m1	瞬息花园 Karavan 迎宾员	
_B51898121F36482E	gn_karavan_welcomer_m2	困惑之林 Karavan 迎宾员	
_CCC3F0774EA20E0A	gn_karavan_welcomer_m3	异端陋室 Karavan 迎宾员	
_F041276DB204B554	gn_karavan_welcomer_m4	隐秘之源 Karavan 迎宾员	
_BD43CC4A968ECE4C	gn_karavan_welcomer_m5	异见之丘 Karavan 迎宾员	
_AFB1474494408ADB	gn_karavan_welcomer_m6	威严花园 Karavan 迎宾员	
_AE41A365C613B59E	gn_karavan_welcomer_m7	上部沼泽 Karavan 迎宾员	
_794C2A82ABCA870C	gn_karavan_welcomer_p1	Nexus Karavan 迎宾员	
_6D81E31C0714D9D7	gn_karavan_welcomer_t1	丰饶海滩 Karavan 迎宾员	
_DA725BF7F56515C5	gn_karavan_welcomer_t2	露珠 Karavan 迎宾员	
_FBB2BFB435E2C8AA	gn_karavan_welcomer_t3	魔法之岛 Karavan 迎宾员	
_B001238BBE30E5DC	gn_karavan_welcomer_t4	Loria 泻湖 Karavan 迎宾员	
_2B817AB9BA5E19A2	gn_karavan_welcomer_t5	自由湖 Karavan 迎宾员	
_5D629BB4AFAE7084	gn_karavan_welcomer_t6	静水 Karavan 迎宾员	
_D60BA22AAA022C72	gn_karavan_welcomer_t7	泉源 Karavan 迎宾员	
_2E42CBC2EF3F0185	gn_karavan_welcomer_t8	Muse 之风 Karavan 迎宾员	
_F82D7F4847D43A9A	gn_karavan_welcomer_z1	直觉之城 Karavan 迎宾员	
_A5DECBBDDF7794F7	gn_karavan_welcomer_z2	幽影之林 Karavan 迎宾员	
_9EC1E7F5BE6CA463	gn_karavan_welcomer_z3	纯净庇护所 Karavan 迎宾员	
_FB9F2A3520B2BDE7	gn_karavan_welcomer_z4	痴乱之结 Karavan 迎宾员	
_2BE2E3E2876F17AA	gn_karavan_welcomer_z5	处女之林 Karavan 迎宾员	
_7915EA6EAC4B9B16	gn_karavan_welcomer_z6	虚空 Karavan 迎宾员	
_4A287CFEEBEFCF4D	gn_kuilde_karavan_ambassador_p1	Kuilde Karavan 大使	
_92BE343DC9BFB7B5	gn_lawless_karavan_ambassador_f1	不法之徒 Karavan 大使	
_0848EDE97A399896	gn_masters_karavan_ambassador_z1	胶质大师 Karavan 大使	
_BC445624F8A5F197	gn_matisianborder_karavan_ambassador_m1	Matis 边境守卫 Karavan 大使	
_E997711ACC9A652A	gn_oasisdiggers_karavan_ambassador_m1	绿洲掘井者 Karavan 大使	
_D48E17AAC910D437	gn_renegades_karavan_ambassador_f1	变节者 Karavan 大使	
_4D4DACC2A85766F2	gn_sapslaves_karavan_ambassador_m1	树液奴隶 Karavan 大使	
_938E1B268AA1FA36	gn_scorchers_karavan_ambassador_f1	焚烧者 Karavan 大使	
_B55C44C3C81FC814	gn_siltsculptors_karavan_ambassador_t1	淤泥雕刻者 Karavan 大使	
_FF3C778C451EC2BB	gn_slashandburn_karavan_ambassador_m1	刀耕火种 Karavan 大使	
_C5D56D77706414A2	gn_slavers_karavan_ambassador_t1	奴隶贩子 Karavan 大使	
_AF54D3B1A608AFA8	gn_smugglers_karavan_ambassador_t1	走私者 Karavan 大使	
_3EB9FB0AA6DCEB16	gn_fairhaven_karavan_officer	Fairhaven Karavan 军官	
_9837517501107C54	gn_iconworshipers_kami_ambassador_z1	圣像崇拜者 Kami 大使	
_77C501027D4C21B1	gn_yrkanis_kami_master	Yrkanis Kami 导师	
_736D43BDE135E227	gn_yrkanis_karavan_officer	Yrkanis Karavan 军官	
_AE66FBD662235749	gn_r_10_17_kami_gentil	温和的 Kami	
_E1284020E483E8BD	gn_cowardly_ragus	怯懦 Ragus	
_420CA56DA9999F3D	gn_pyr_kami_master	Pyr Kami 导师	
_7BD0F6ECBF46BA47	gn_Black_Circle_Magician	黑环法师	
_5077A0630FF9ECAC	gn_Kami_Adept	Kami 信徒	
_D71294899E0724A8	gn_Kami_Envoy	Kami 特使	
_5D0F7827E6298895	gn_Kami_Preacher	Kami 布道者	
_20579C6ACBE60C92	gn_Kami_Seeker	Kami 寻道者	
_DEC37879E6D8DC94	gn_Kami_Sentinel	Kami 哨卫	
_46D269F7AD99E098	gn_Karavan_Guardian	Karavan 守护者	
_783D29400B77390D	gn_Karavan_Teleporter	Karavan 传送员	
_99E8A1192899A0F1	gn_Trophies_Trader	战利品商人	
_6164A3B1ED596CAE	gn_akiolulk	Mecaon Lyseus	
_27A6D0A99BE7F4A8	gn_ancient_dryads_guard	卫兵	
_A1A780996488789C	gn_chichai	Chichai	
_A6C858AFE9B704A6	gn_cockroaches_guards	卫兵	
_6F9DD50658848FC6	gn_e_01_fy_passeur_1	e_01_fy_passeur_1	
_BA0EE5DF59B740C2	gn_e_01_ma_gatherer_1	e_01_ma_gatherer_1	
_61B47FA124859A76	gn_e_01_ma_guard_1	卫兵	
_61B483A124859A76	gn_e_01_ma_guard_2	卫兵	
_61B487A124859A76	gn_e_01_ma_guard_3	卫兵	
_61B48BA124859A76	gn_e_01_ma_guard_4	卫兵	
_6F1C910D58848FC6	gn_e_01_ma_passeur_1	e_01_ma_passeur_1	
_6F8DF10E58848FC6	gn_e_01_nx_passeur_1	e_01_nx_passeur_1	
_FE7F29E659B740C2	gn_e_01_tr_gatherer_1	e_01_tr_gatherer_1	
_61B4C3A8E6859A76	gn_e_01_tr_guard_1	卫兵	
_61B4C7A8E6859A76	gn_e_01_tr_guard_2	卫兵	
_61B4CBA8E6859A76	gn_e_01_tr_guard_3	卫兵	
_61B4CFA8E6859A76	gn_e_01_tr_guard_4	卫兵	
_61B4B7AE67859A76	gn_e_01_zo_guard_1	卫兵	
_61B4BBAE67859A76	gn_e_01_zo_guard_2	卫兵	
_61B4BFAE67859A76	gn_e_01_zo_guard_3	卫兵	
_61B4C3AE67859A76	gn_e_01_zo_guard_4	卫兵	
_64B54CB965298CAC	gn_firebrand_guard	卫兵	
_E867A08B204B80A4	gn_keepers_guard	卫兵	
_EA176C729715B79D	gn_lady_1	lady_1	
_A937888E248990AA	gn_lagoon_brothers_guard	卫兵	
_A927CC2D2AA910AE	gn_leviers_warrior	leviers_warrior	
_9F447643741679B0	gn_outpost_pr_29_fyros_steward_p1	Debus Mekops	
_FDE9669EF07A8D0A	gn_outpost_pr_29_tmg_steward_p1	Kyn Pelorus	
_E3095E02875FC88F	gn_outpost_pr_29_tryker_steward_p1	Mac'Darssey Hathy	
_E5099CA22C59CC9A	gn_roottappers_guard	卫兵	
_6BAE61F964A788BB	gn_tribe_lagoon_brothers_guard	卫兵	
_6D8B0F571C347EA5	gn_firebrands_karavan_agent	火烙者 Karavan 探员	
_FA9AA009B09C4F4E	gn_kitingatherers_karavan_agent	Kitin 采集者 Karavan 探员	
_14EEAFF111DF6B2E	gn_nightturner_karavan_agent	转夜者 Karavan 探员	
_ACFB1B5CA07BE3A0	gn_chlorogoos_karavan_agent	Chlorogoos Karavan 探员	
_4DDAD7A43DF03B3E	gn_roottappers_karavan_agent	根须采割者 Karavan 探员	
_E5A26D3EDAAC35B1	gn_forbidden_depths_karavan_agent	禁忌深处 Karavan 探员	
_284AAD17890E131A	gn_the_abyss_of_ichor_karavan_agent	灵液深渊 Karavan 探员	
_16815695E0B00987	gn_the_elusive_forest_karavan_agent	迷踪之林 Karavan 探员	
_621881039555B50B	gn_the_land_of_continuty_karavan_agent	延续之地 Karavan 探员	
_545BBD6B3AC2506D	gn_the_windy_gate_karavan_agent	狂风之门 Karavan 探员	
_DD0070D38973F884	gn_gate_of_obscurity_karavan_agent	晦暗之门 Karavan 探员	
_7C4E8D0D38BFD22F	gn_the_sunken_city_karavan_agent	沉没之城 Karavan 探员	
_5AB25ADE67B2F4C4	gn_the_trench_of_trials_karavan_agent	试炼之堑 Karavan 探员	
_DC7E95B74BFAB4B2	gn_the_under_spring_karavan_agent	地下之泉 Karavan 探员	
_70FB64E8434CC518	gn_karavan_worshipper	Karavan 崇拜者	
_E1CCB27E1A8C0319	gn_group_fde_boss_fyros	Aen 沙漠之刃	
_37BBA6079810AB02	gn_group_fde_guardian_fyros_heal	沙漠之刃的支持者	沙漠之刃的支持者
_35321DC3C5E1DD09	gn_group_fde_guardian_fyros_melee	沙漠之刃的支持者	沙漠之刃的支持者
_37BBA607D6B0EB08	gn_group_fde_guardian_fyros_nuke	沙漠之刃的支持者	沙漠之刃的支持者
_35321DC34501CD0E	gn_group_fde_guardian_fyros_range	沙漠之刃的支持者	沙漠之刃的支持者
_37BBA6079AF0D30C	gn_group_fde_guardian_fyros_root	沙漠之刃的支持者	沙漠之刃的支持者
_C18C35540651898F	gn_mhs_bandit_boss_matis	Sirgio 凶徒	
_3F82516FD752F3D7	gn_mhs_bandit_guards_healer	Sirgio 的随从	Sirgio 的女随从
_F66C846D06A2A1BC	gn_mhs_bandit_guards_melee	Sirgio 的随从	Sirgio 的女随从
_3F82517D1D5207D7	gn_mhs_bandit_guards_mezzer	Sirgio 的随从	Sirgio 的女随从
_F66CB86DC5A3A5BC	gn_mhs_bandit_guards_nuker	Sirgio 的随从	Sirgio 的女随从
_F66C846F8662B5BC	gn_mhs_bandit_guards_range	Sirgio 的随从	Sirgio 的女随从
_0F2AF00EE7294126	gn_tei_bandit_boss_tryker	Lixie 狂怒者	
_BEC1CCA4B8DABF47	gn_tei_bandit_guards_healer	Lixie 的党羽	Lixie 的党羽
_959A544C52DA5BF6	gn_tei_bandit_guards_melee	Lixie 的党羽	Lixie 的党羽
_BEC1CCB2FEDAD347	gn_tei_bandit_guards_mezzer	Lixie 的党羽	Lixie 的党羽
_959A884C11DB5FF6	gn_tei_bandit_guards_nuker	Lixie 的党羽	Lixie 的党羽
_959A544ED29A6FF6	gn_tei_bandit_guards_range	Lixie 的党羽	Lixie 的党羽
_DDBC9DF93A96C500	gn_zkod_bandit_boss_zorai	Pei-Ziao 祸害	
_7899B52415024CCC	gn_zkod_bandit_guards_healer	Pei-Ziao 的门徒	Pei-Ziao 的门徒
_71DA25B8AA93D855	gn_zkod_bandit_guards_melee	Pei-Ziao 的门徒	Pei-Ziao 的门徒
_7899ED3D15524CCC	gn_zkod_bandit_guards_mezzer	Pei-Ziao 的门徒	Pei-Ziao 的门徒
_71AB25B7AEA3D855	gn_zkod_bandit_guards_nuker	Pei-Ziao 的门徒	Pei-Ziao 的门徒
_AB1CA514D0E63C52	fct_h_tattooer	 （男性纹身师）	
_C4997CFE124A5C13	fct_h_hairdresser	 （男理发师）	
_C4997CFE12DC4D11	fct_f_hairdresser	 （女理发师）	
_F5E0A514D0E63C50	fct_f_tattooer	 （女性纹身师）	
_5877A0830FF9ECAC	gn_kami_adept	Kami 信徒	
_6B37B89DE8B7304C	gn_kami_guardian	Kami 守护者	
_1D94BCB599F834A4	tribe_chief	部落首领	
_CBCCEE400FED266A	gn_fairhaven_kami_master	Fairhaven Kami 导师	
_69479C86212958C0	gn_guard_company_caster	卫兵	
_2808646CE9095CBE	gn_guard_company_footman	卫兵	
_E968986C6BD93CB1	gn_guard_company_sergent	卫兵	
_88ED89F520E0CD05	gn_pyr_karavan_officer	Pyr Karavan 军官	
_9666D3651A47B78D	gn_r_07_13_boss	佣兵头目	
_0229DC773D8C57FF	gn_r_07_13_guard	Karavan 佣兵	
_2F3FC3A8F944664D	gn_tryker_kami_master	魔法之环 Kami 导师	
_F6AE7577F7167298	gn_fyros_war_master_event	Fyros 战争大师	
_410682F316DF1BE7	gn_fyros_supply_master_event	Fyros 资源大师	
_DD1C99E0DD332078	gn_fyros_craftsman_master_event	Fyros 工匠大师	
_5F072F8E5FA88F22	gn_fyros_armoury_master_event	Fyros 甲匠大师	
_736472ED875FEDF2	gn_fyros_treasury_officer_event	Fyros 珍宝库军官	
_B21E7577F7B66282	gn_matis_war_master_event	Matis 战争大师	
_FD7682F3167F0BD1	gn_matis_supply_master_event	Matis 资源大师	
_9F1C81E2D7432860	gn_matis_craftsman_master_event	Matis 工匠大师	
_E3072F8E5FE89FF2	gn_matis_armoury_master_event	Matis 甲匠大师	
_2FD472ED87FFDDDC	gn_matis_treasury_officer_event	Matis 珍宝库军官	
_86EEFEBE582682EA	gn_tryker_war_master_event	Tryker 战争大师	
_EA27EF3A82CDBF0F	gn_tryker_supply_master_event	Tryker 资源大师	
_3B40BFDCD41EE6FB	gn_tryker_craftsman_master_event	Tryker 工匠大师	
_67D923E2244B73A1	gn_tryker_armoury_master_event	Tryker 甲匠大师	
_64E5D7007C13EBDC	gn_tryker_treasury_officer_event	Tryker 珍宝库军官	
_78EF757775FD3A8E	gn_zorai_war_master_event	Zoraï 战争大师	
_C34782F394C6E3DD	gn_zorai_supply_master_event	Zoraï 资源大师 	
_E2E361E0D894206E	gn_zorai_craftsman_master_event	Zoraï 工匠大师	
_69072F8EFCE88F0E	gn_zorai_armoury_master_event	Zoraï 甲匠大师	
_F5A572ED0546B5E8	gn_zorai_treasury_officer_event	Zoraï 珍宝库军官	
_635F908DDB68D455	gn_femme_gibbai	雌性 Gibbaï	
_02CE59FCB59ADB17	gn_guerisseuse_gibbai	Gibbaï 治疗师	
_24F7A47C5619AA9B	gn_gibbai_welcomer	老 Gibbaï	
_7E4BD3106875630E	gn_zora_kami_master	Zora Kami 导师	
_4C192174745CF64A	gn_matis_kami_master	Kami 之环 Kami 导师	
_3535EE417CC7BE84	gn_prime_roots_kami_master	途中之所 Kami 导师	
_4B14339E56F54E67	gn_tribe_sacred_sap_tribe_lieutenant	战争领主	
_D4DB285EAEEB3E8C	gn_fyros_karavan_officer	流亡沙丘 Karavan 军官	
_FE9DDC863E33FBB1	gn_matis_karavan_officer	上部沼泽 Karavan 军官	
_CE447A27A7B65A41	gn_nexus_karavan_officer	Nexus Karavan 军官	
_F458ADECC36667A8	gn_tryker_karavan_officer	泉源 Karavan 军官	
_16418A569146C696	gn_zora_karavan_officer	Zora Karavan 军官	
_71614C503F279415	gn_zorai_karavan_officer	幽影之林 Karavan 军官	
_C8068465E6069C94	gn_Goo_Spot	胶质洼	
_62970C91E9F83099	gn_Tower	塔	
_6907C8A102D82064	gn_kuilde_guard	大师卫兵	
_EDBF4C858F925029	gn_tribe_company_of_the_eternal_tree_tribe_chief	Mac'Rippsey Lynle	
_6C75F51328F7A471	gn_tribe_cutes_guards	精英卫兵	
_4D088BDA0AA9D2BA	gn_fyros_kami_master	Thesos 之泉 Kami 导师	
_FF7DAFB9F3AA72D6	gn_kami_altar_bountybeaches	丰饶海滩 Kami 祭坛	
_E650933956EA1376	gn_kami_altar_citiesofintuition_hoi_cho	Hoï-Cho Kami 祭坛	
_D0C0FB18E94A6357	gn_kami_altar_citiesofintuition_jen_lai	Jen-Laï Kami 祭坛	
_5130E71BE9EA8B4E	gn_kami_altar_citiesofintuition_min_cho	Min-Cho Kami 祭坛	
_B6A8A1FB159187CB	gn_kami_altar_citiesofintuition_zora	Zora Kami 祭坛	
_41137715B1A5C60E	gn_kami_altar_dunesofexil_dyron	流亡沙丘 Kami 祭坛	
_22B6274CEA6E7EFF	gn_kami_altar_enchantedisle	魔法之岛 Kami 祭坛	
_B088A9A057A767C2	gn_kami_altar_fleetinggarden	瞬息花园 Kami 祭坛	
_82F8252C5160F8D4	gn_kami_altar_forbidden_depths	禁忌深处 Kami 祭坛	
_7E962EDE65A783AE	gn_kami_altar_frahartowers	Frahar 之塔 Kami 祭坛	
_5A471070187CE807	gn_kami_altar_groveofconfusion	困惑之林 Kami 祭坛	
_3BB5340CBB1CFF69	gn_kami_altar_groveofumbra	幽影之林 Kami 祭坛	
_B2EA9E4CD6586EFB	gn_kami_altar_havenofpurity	纯净庇护所 Kami 祭坛	
_D29EAE0F0252FA3A	gn_kami_altar_hereticshovel	异端陋室 Kami 祭坛	
_B0B21AAB0E548BAC	gn_kami_altar_hiddensource	隐秘之源 Kami 祭坛	
_FA831F6411FAF7E5	gn_kami_altar_imperialdunes_pyr	帝国沙丘 Kami 祭坛	
_3D6E0E79023A2829	gn_kami_altar_knollofdissent	异见之丘 Kami 祭坛	
_49483657BFF59610	gn_kami_altar_knotofdementia	痴乱之结 Kami 祭坛	
_E9C4424BF3F73775	gn_kami_altar_lagoonsofloria	Loria 泻湖 Kami 祭坛	
_ACDB10AA74AA9E05	gn_kami_altar_libertylake_fairhaven	Fairhaven Kami 祭坛	
_28BD17CFC36852CD	gn_kami_altar_maidengrove	处女之林 Kami 祭坛	
_606D38B809EE9083	gn_kami_altar_majesticgarden_yrkanis	威严花园 Kami 祭坛	
_0AB7DA6B31A74D10	gn_kami_altar_nexus_terre	Nexus Kami 祭坛	
_DBD4E868B5AACEE3	gn_kami_altar_oflovaksoasis	Oflovak 绿洲 Kami 祭坛	
_C078AFA7F4D83B9D	gn_kami_altar_outlawcanyon	亡命峡谷 Kami 祭坛	
_F8666E77BA3582B2	gn_kami_altar_restingwater	静水 Kami 祭坛	
_384802E720A8AFA9	gn_kami_altar_sawdustmines	木屑矿场 Kami 祭坛	
_0D7C200860782067	gn_kami_altar_the_abyss_of_ichor	灵液深渊 Kami 祭坛	
_E9134D2F895D0AE8	gn_kami_altar_the_elusive_forest	迷踪之林 Kami 祭坛	
_278F7CD42AB38456	gn_kami_altar_the_land_of_continuity	延续之地 Kami 祭坛	
_43A5323EE61AB6EA	gn_kami_altar_the_sunken_city	沉没之城 Kami 祭坛	
_E2567AB12291DBCF	gn_kami_altar_the_trench_of_trials_zorai	试炼之堑 Kami 祭坛	
_DAAF30B347BF84A3	gn_kami_altar_the_under_spring_fyros	地下之泉 Kami 祭坛	
_8ABDBA3E6BB54B74	gn_kami_altar_the_windy_gate	狂风之门 Kami 祭坛	
_5090DFFBBBE22340	gn_kami_altar_thesavagedunes_thesos	蛮荒沙丘 Kami 祭坛	
_23E1424557AFB3E9	gn_kami_altar_thescorchedcorridor	焦土走廊 Kami 祭坛	
_F336C9F616207D01	gn_kami_altar_thevoid	虚空 Kami 祭坛	
_EA3C977244E342DC	gn_kami_altar_windsofmuse	Muse 之风 Kami 祭坛	
_4AD9879E9E9C9A4F	gn_kami_altar_upperbog	上部沼泽 Kami 祭坛	
_D4DB36A85FA4CD85	gn_kami_altar_dewdrops	露珠 Kami 祭坛	
_7775FE307CC90D5D	gn_kami_altar_thefount	泉源 Kami 祭坛	
_8704F06F3041ABA9	gn_kami_altar_gate_of_obscurity	晦暗之门 Kami 祭坛	
_6DFEE550424DB022	gn_karavan_altar_bountybeaches	丰饶海滩 Karavan 祭坛	
_18EEC42C622C5B5A	gn_karavan_altar_citiesofintuition_zora	Zora Karavan 祭坛	
_6C2CDB25A18353E4	gn_karavan_altar_dewdrops	露珠 Karavan 祭坛	
_FE55DC9528BD98DF	gn_karavan_altar_dunesofexil_dyron	流亡沙丘 Karavan 祭坛	
_6CBE5C05FE357859	gn_karavan_altar_enchantedisle	魔法之岛 Karavan 祭坛	
_CE6F7423591777A4	gn_karavan_altar_fleetinggarden	瞬息花园 Karavan 祭坛	
_AEF0C114DD6C99A2	gn_karavan_altar_forbidden_depths	禁忌深处 Karavan 祭坛	
_07A8F0112D4F14EF	gn_karavan_altar_frahartowers	Frahar 之塔 Karavan 祭坛	
_DFDF80B68C23F0A7	gn_karavan_altar_gate_of_obscurity	晦暗之门 Karavan 祭坛	
_2DB457F3D4BFA986	gn_karavan_altar_groveofconfusion	困惑之林 Karavan 祭坛	
_C004A4F51920865B	gn_karavan_altar_groveofumbra	幽影之林 Karavan 祭坛	
_35538677B4007C96	gn_karavan_altar_hereticshovel	异端陋室 Karavan 祭坛	
