*HASH_VALUE	placeId	name	da	pr	p	pda	ppr
_FE340A03BD4BB987	kitinslair_zone_1	Kitin 巢穴首个开放区					
_43CF242BA7986462	place_matis_island_2	Dante 峰					
_153E9109EAE82056	region_matis_island_1	Almati 林					
_424A85186C58FC20	region_matis_island_2	Dante 营地					
_E438DC9DA9C9AC6E	region_matis_island_3						
_DFD4F60155444143	continent_matis_island	故土					
_5FE21E8487AF99BC	boss_tryker_light_island_zone	Dante 营地					
_4DF006937CDFE456	place_matis_island_1	Almati 林					
_D31864B75FE9A0B2	place_matis_island_3						
_FCB64A9225573F9D	boss_zorai_light_maincamp	Pei-Ruz 密营					
_0A052D7DE3336174	boss_zorai_light_startcamp	Pei-Ruz 营地					
_F04B39B29F5A18BD	place_cwmh01_mp1	骨骼勘探区					
_F45B39C29F5A18BD	place_cwmh02_mp1	树根勘探区					
_74BB600DA0D818FA	place_cwmh03_mp1	孢子勘探区					
_E975870968B79A7F	cwfh01_mp1	垃圾勘探区					
_A7C317B4A194A372	cwfh02_mp1	骨骼勘探区					
_ABE6EEB0AFC6B265	cwfh03_mp1	泥沼勘探区					
_6AF8449C1E94D37B	cwff03_termites	白蚁丘					
_731B4014A0D81801	place_cwth01_mp1	甲壳勘探区					
_F47B11C79F5A18BD	place_cwth02_mp1	泥炭勘探区					
_345B39C99F5A18BD	place_cwth03_mp1	树根勘探区					
_739C39CA9F5A18BD	place_cwzh01_mp1	苔藓勘探区					
_B04B51C19F5A18BD	place_cwzh02_mp1	粪便勘探区					
_74DB3417A0D81801	place_cwzh03_mp1	珍珠勘探区					
_42DFA10429F6E8C4	place_cimetiere_avalae	Avalae 墓园					
_5193CA370C64AE7D	mission_ff60_emplacement_message	消息发布处					
_4C9B80A7A9B7946E	place_marauder_camp	劫掠者营地					
_3FEFB69CBBDF4DAB	place_lieudit_marauder_arena	劫掠者竞技场					
_A59A81E8140A6CA7	marauder_stable	劫掠者马厩					
_57463173B760CD4A	matis_island_episode2	<GEN>matis_island_episode2					
_BDD20A48B95DB109	tp_matis_island_ep 2	<GEN>tp_matis_island_ep 2					
_CF940F5F63EE5F2A	mission_visiter_salle_reine_1	<GEN>mission_visiter_salle_reine_1					
_CF940F5F63FE5F2B	mission_visiter_salle_reine_2	<GEN>mission_visiter_salle_reine_2					
_CF940F5F630E5F2C	mission_visiter_salle_reine_3	<GEN>mission_visiter_salle_reine_3					
_A1E2868C0CA45969	mission_cartographie_1	<GEN>mission_cartographie_1					
_A1E2868D0CA45D69	mission_cartographie_2	<GEN>mission_cartographie_2					
_A1E2868E0CA46169	mission_cartographie_3	<GEN>mission_cartographie_3					
_A1E2868F0CA46569	mission_cartographie_4	<GEN>mission_cartographie_4					
_A1E286900CA46969	mission_cartographie_5	<GEN>mission_cartographie_5					
_A1E286910CA46D69	mission_cartographie_6	<GEN>mission_cartographie_6					
_A1E286920CA47169	mission_cartographie_7	<GEN>mission_cartographie_7					
_63D26EBF92132E80	mission_source_magique	<GEN>mission_source_magique					
_320BAEF35BCC66DC	mission_extrait_substance	<GEN>mission_extrait_substance					
_77FA6FD61874DEBB	mission_substance_royale	<GEN>mission_substance_royale					
_FBC64678F35C09ED	endroit_residu_oeuf	<GEN>endroit_residu_oeuf					
_9F37556335100544	emplacement_materiau1	<GEN>emplacement_materiau1					
_9F37556335200545	emplacement_materiau2	<GEN>emplacement_materiau2					
_9F37556335300546	emplacement_materiau3	<GEN>emplacement_materiau3					
_8E98F7790EB4E232	emplacement_2_materiau1	<GEN>emplacement_2_materiau1					
_8EA8F7790EC4E232	emplacement_2_materiau2	<GEN>emplacement_2_materiau2					
_8EB8F7790ED4E232	emplacement_2_materiau3	<GEN>emplacement_2_materiau3					
_59A1B61B17A17B7A	episode2_temple_karavan_fyros	<GEN>episode2_temple_karavan_fyros					
_3028D356E46523B9	episode2_temple_kami_fyros	<GEN>episode2_temple_kami_fyros					
_0612CA4DB87C8909	mission_ff70_camp_wb	<GEN>mission_ff70_camp_wb					
_19126F7C56BF1592	r_11_19_cure_1	<GEN>r_11_19_cure_1					
_0C1502601B64BE5C	place_r_07_17	<GEN>place_r_07_17					
_D231562217A1637C	episode2_temple_karavan_matis	<GEN>episode2_temple_karavan_matis					
_3028D350E404DFC0	episode2_temple_kami_matis	<GEN>episode2_temple_kami_matis					
_2578DEE8A11BBAB3	place_shooting_range_fail	<GEN>place_shooting_range_fail					
_AE199493A1E77C92	ragusrespawn	<GEN>ragusrespawn					
_6D7AE4932228447D	ruinerespawn	<GEN>ruinerespawn					
_CEF0908C4C6DC044	place_arrival_from_matis_bagne	<GEN>place_arrival_from_matis_bagne					
_0EF0C0904D3ED048	place_arrival_from_nexus_bagne	<GEN>place_arrival_from_nexus_bagne					
_CF940F5F631E5F2D	mission_visiter_salle_reine_4	<GEN>mission_visiter_salle_reine_4					
_F1AF7842BBCEB55F	endroit_rÃ©sidu_oeuf	<GEN>endroit_rÃ©sidu_oeuf					
_504FD48D8B1ED457	place_arrival_from_bagne_nexus	<GEN>place_arrival_from_bagne_nexus					
_889B526000FE6232	place_arrival_from_route_gouffre_nexus	<GEN>place_arrival_from_route_gouffre_nexus					
_D54FE4988C80005B	place_arrival_from_terre_nexus	<GEN>place_arrival_from_terre_nexus					
_04AC3A5E49991E59	place_arrival_from_fyros_route_gouffre	<GEN>place_arrival_from_fyros_route_gouffre					
_06AC5264447A3645	place_arrival_from_nexus_route_gouffre	<GEN>place_arrival_from_nexus_route_gouffre					
_090B025E44FA1E4F	place_arrival_from_zorai_route_gouffre	<GEN>place_arrival_from_zorai_route_gouffre					
_B8B2D38F38CEBE48	place_arrival_from_tryker_route_gouffre	<GEN>place_arrival_from_tryker_route_gouffre					
_DE03E98B973114C4	place_arrival_from_fyros_sources	<GEN>place_arrival_from_fyros_sources					
_6003C19F155114B0	place_arrival_from_zorai_sources	<GEN>place_arrival_from_zorai_sources					
_D48FB88A4E6FC868	place_arrival_from_zorai_terre	<GEN>place_arrival_from_zorai_terre					
_D13008904EEFE05E	place_arrival_from_nexus_terre	<GEN>place_arrival_from_nexus_terre					
_77FF328F086049B2	continent_r2_roots	未探原始根须					
_CD28268946CD000E	continent_r2_desert	未探沙漠					
_77FF3278876F21B2	continent_r2_lakes	未探湖泊					
_29AC391EC68F71FC	continent_r2_forest	Leewind 之地					
_09D61686092E180E	continent_r2_jungle	未探丛林					
_2BBAB48365760082	fyros_island	<GEN>fyros_island					
_779E4E70F55C19FB	tp_fyros_island_ep2	<GEN>tp_fyros_island_ep2					
_E123929812F0357F	tryker_island_episode2	<GEN>tryker_island_episode2					
_4DF5F16C7970784D	tp_tryker_island_ep 7	<GEN>tp_tryker_island_ep 7					
_0BAA9C9039BB3F1B	mission_tf100_endroit_bataille	<GEN>mission_tf100_endroit_bataille					
_69023A2A63BA8D7B	boss_tryker_light_start_spawn_place	<GEN>boss_tryker_light_start_spawn_place					
_31D25834118A3BC3	episode2_temple_kami_tryker	<GEN>episode2_temple_kami_tryker					
_909AFC8BF82E7871	episode2_temple_karavan_tryker	<GEN>episode2_temple_karavan_tryker					
_3028AB3E61C44BCD	episode2_temple_kami_zorai	<GEN>episode2_temple_kami_zorai					
_53E28E2F17004370	episode2_temple_karavan_zorai	<GEN>episode2_temple_karavan_zorai					
_BAA17AACA3D42E1E	region_zorai_islands	Oflovak 之路 -- 丛林					
_C3D3C8B1555AC85E	uiR2_Jungle30	大谷地					
_6AF70C1CB1909CCB	uiR2_Jungle47	勇者之岭					
_21BA3D37090079C2	uiR2_Jungle36	遗忘泻湖					
_12770861687B8F5F	uiR2_Jungle33	洞穴					
_66754D16689B1BD8	uiR2_Jungle39	Wombaï 之径					
_6A6D551C6AB8F3DB	uiR2_Jungle23	竹山					
_0DC71F21E929C05B	uiR2_Jungle16	高台地					
_965FB50B65D5AC84	uiR2_Jungle01	波涛之林					
_53CD911C6CBB6423	uiR2_Jungle50	腐朽之泉					
_12D3C4B5E7263862	uiR2_Jungle02	湖泊					
_92D96922E9A9201C	uiR2_Jungle45	Homin 平原					
_FA08001E6C49CC49	uiR2_Jungle15	污浊平原					
_4FC9442D6639581B	uiR2_Jungle44	泪之岩					
_11EDA912ED1BF82C	uiR2_Jungle19	水生丛林					
_0C196BA8E548B74D	uiR2_Jungle07	手掌					
_C7C450312DD9945C	uiR2_Jungle27	空谷					
_D4DE111C5DA0D9C4	uiR2_Jungle21	参差之地					
_A79E51C72AE92037	uiR2_Jungle03	胶质竹海					
_8DD677BE568BDC73	uiR2_Jungle38	双潭					
_28DF2427A7995C3C	uiR2_Jungle48	繁花之岩					
_160D790555D9C827	uiR2_Jungle34	胶质台地					
_42C41C152B49E45E	uiR2_Jungle31	小环					
_E97BBCCAEC37B5F0	uiR2_Jungle52	Atys 之泪					
_CE1768816CEAA05D	uiR2_Jungle32	胶质斑块					
_8C97F8646E35D475	uiR2_Jungle49	锁链					
_06C41C17ABA9E46C	uiR2_Jungle28	小泉					
_CAE73C81678BB866	uiR2_Jungle42	飞地					
_FDFA7131A3858C69	uiR2_Jungle13	胶质之镜					
_C7C4241D6B8B9065	uiR2_Jungle51	绿之灵					
_69A77838800120D4	uiR2_Jungle18	丛林之心					
_0D48B4A932C5BC70	uiR2_Jungle29	水畔					
_A80E31FF193C91D2	uiR2_Jungle06	陡壁谷					
_8614E98982BF84EE	uiR2_Jungle17	岬与脊					
_E85F8C9A88FE847F	uiR2_Jungle26	胶质更深处					
_0DC7EB1D2BA9A856	uiR2_Jungle11	光秃台地					
_E4C99D3D019E48D7	uiR2_Jungle35	荒凉平原					
_24DD59266E0A64E0	uiR2_Jungle22	热带走廊					
_656DD12FFD3D75DB	uiR2_Jungle14	草木繁盛					
_A9FDD4CFED4B8F87	uiR2_Jungle53	Zoraï 面具					
_9AA1D25242C161B4	uiR2_Jungle43	神秘之林					
_ADF955182EC9F3D8	uiR2_Jungle08	灵魂之丘					
_8CD83C172EC9D066	uiR2_Jungle24	山麓					
_0E67047055B9FC65	uiR2_Jungle25	圆环					
_6859052AECCA30E1	uiR2_Jungle05	天堂之味					
_2C6DB0D46C3A6C7E	uiR2_Jungle12	迷宫之道					
_D1771461687B8F69	uiR2_Jungle46	瀑布					
_E2797DF2165B10C7	uiR2_Jungle41	Kami 大平原					
_90D5AFAAAA8B736A	uiR2_Jungle04	小胶质					
_6B4E753C481FD5D4	uiR2_Jungle09	地下通道					
_194E8908E655E4D2	uiR2_Forest38	酬报之园					
_0BA9071970082419	uiR2_Forest35	树皮之墙					
_67D85026ED1904E4	uiR2_Forest44	Jen-Mawk 圣林					
_E9FB99186A767782	uiR2_Forest28	云上悬崖					
_0EBA6024E7394817	uiR2_Forest30	混沌之崖					
_1E2B79112D18D089	uiR2_Forest39	三块空地					
_A769BC8C842FD8CB	uiR2_Forest33	Kincher 深渊					
_272F2DD9A627BB7E	uiR2_Forest46	荒野峡谷					
_E6EE9016EB99988E	uiR2_Forest06	四瀑					
_AB0A4D162C99BFDC	uiR2_Forest32	干涸之泉					
_81F414C0674A846E	uiR2_Forest14	大竞技场					
_2BDCB5242946B37A	uiR2_Forest10	记忆之根					
_E8FF39CC6004D091	uiR2_Forest09	白山					
_1168D8AAACAA3F6A	uiR2_Forest20	暗径					
_49C68D29AB99905B	uiR2_Forest23	空荡通道					
_FAD90C086F386C4D	uiR2_Forest17	Bawaab 山脊					
_A90B9D156977AB82	uiR2_Forest18	棘刺平原					
_260F310D6F78E4D7	uiR2_Forest12	封闭林空地					
_27F04021E828943B	uiR2_Forest07	秘密之井					
_521F780EEBC98024	uiR2_Forest31	梦湖					
_AA2E21ED03B070D2	uiR2_Forest03	残翠之地					
_918A2D252C38401F	uiR2_Forest08	Raspals 山脊					
_FAEA4010AFB8904B	uiR2_Forest15	Kitin 山脊					
_0D98C4C057490078	uiR2_Forest16	旋风山					
_CD56C3C7AFCB986C	uiR2_Forest42	繁茂森林					
_50DA551669382C18	uiR2_Forest11	Madakam 山脊					
_E7EF51236D06A386	uiR2_Forest24	北方之岛					
_CE0793B3D6B9B475	uiR2_Forest41	法师之塔					
_A90B8915ABE9C783	uiR2_Forest29	奇迹之林					
_D38E3935E13F8D6E	uiR2_Forest21	深坑通道					
_45C6C5252FD89459	uiR2_Forest01	Matis 露台					
_51DAF5DAE9877F71	uiR2_Forest36	最后一井					
_BE1A9D262C09B840	uiR2_Forest43	宁静之林					
_29904915694661D0	uiR2_Forest27	被忘台地					
_CE1A9D2031294829	uiR2_Forest05	断桩					
_D42E95FB1FFAF9EA	uiR2_Forest37	丛林彼端					
_11DA6D12A8C93417	uiR2_Forest40	Madakam 小径					
_E9EE8D1FAF495C92	uiR2_Forest19	幽魂走廊					
_24EED8D5EFEA6188	uiR2_Forest34	Tobak 巨口					
_A508281AB30F14D6	uiR2_Forest25	舞蹈峡谷					
_4D86F7C66A19886A	uiR2_Forest26	长岛					
_A91F591F2C292C38	uiR2_Forest04	犬儒沼泽					
_8DC894ADB264946E	uiR2_Forest45	树皮裂谷					
_4D86F7C66A397066	uiR2_Forest22	獠牙岛					
_299F2DB35629D08B	uiR2_Forest13	冬之栈桥					
_68CA3916EE4818CE	uiR2_Forest02	冲突悬崖					
_790F6D082C774B8C	uiR2_Deserts27	隐秘储备					
_365D34F65FAFE0D9	uiR2_Deserts25	大环线					
_647F7115ED06D324	uiR2_Deserts12	龙之谷					
_FAFF7D12AB742289	uiR2_Deserts10	远古洼地					
_213C901BAA185767	uiR2_Deserts20	迷宫					
_A66E7019A875F275	uiR2_Deserts30	两大厅					
_E22E8D30AC378F24	uiR2_Deserts14	林木峡谷					
_C989D0CD6C085744	uiR2_Deserts04	狂风回路					
_AEE85C13AF9E20E3	uiR2_Deserts01	Botoga 坠落					
_38CC540827F528D8	uiR2_Deserts29	幽暗之路					
_379F711BB5CEFC88	uiR2_Deserts24	宁静高地					
_5EF68FB357079F6D	uiR2_Deserts18	王冠					
_77EF51FDD91787E0	uiR2_Deserts23	连通之径					
_94F4D4D4ED575B5A	uiR2_Deserts11	蓝色绿洲					
_5D8683A770F31F7B	uiR2_Deserts26	蜂巢					
_74AC9CD3303EF4CE	uiR2_Deserts05	炙热悬崖					
_E78F512B6969D4E3	uiR2_Deserts22	孤寂之沙					
_39307DF595A77734	uiR2_Deserts06	火焰之谷					
_1E56BFC4EDD8576D	uiR2_Deserts31	沟壑					
_F4EE887FCB8D2CCE	uiR2_Deserts28	凶险通道					
_4E2FFD7472EF4435	uiR2_Deserts15	启蒙之路					
_36FF8123323E948E	uiR2_Deserts32	Shalah 足迹					
_665F5D18EA378757	uiR2_Deserts17	三分叉					
_AE6ADD40482A20D4	uiR2_Deserts19	权力之争					
_D4F4F8C8AF385B59	uiR2_Deserts09	双湖					
_E3F1CD7A4368A0D6	uiR2_Deserts13	节制沙丘					
_E75C52ADDA00A410	uiR2_Deserts33	钉锤大师冥想					
_BF971A8E4679F0F7	uiR2_Deserts07	遗忘沙丘					
_6C295C3242DFBCCC	uiR2_Deserts03	沉睡的 Bodoc					
_3539CC8388CDABCC	uiR2_Deserts16	高处巢穴					
_1C06BFC42A19635C	uiR2_Deserts21	伏击之地					
_BB5EB11DA7766EBE	uiR2_Deserts02	Mektoub 通道					
_D6C4A0B7D9278F5E	uiR2_Deserts08	干旱隘口					
_139BA1F99488B447	uiR2_Lakes40	高平原					
_252C552743685CA1	uiR2_Lakes34	蜿蜒迷宫					
_50F5241EEEA8F438	uiR2_Lakes06	暮色隘口					
_8972C3CDE8A97076	uiR2_Lakes01	绿色泻湖					
_15E6D92167C80F80	uiR2_Lakes25	Sitra 峡谷					
_F914D8D1E9DA4467	uiR2_Lakes20	百径					
_4DB55C009C688438	uiR2_Lakes23	Yubo 之洞					
_173A65F7D7DA88F5	uiR2_Lakes17	穿崖而过					
_8DC5C091CF887838	uiR2_Lakes24	狭颈					
_4F04D481560AE78E	uiR2_Lakes39	投石索					
_0CF6878D12473F6A	uiR2_Lakes30	K 形地					
_0BF387BBEF54489A	uiR2_Lakes32	阳光小径					
_4E5651FC5104F889	uiR2_Lakes15	内陆海					
_8CC4C3D2EE29CC3C	uiR2_Lakes28	天空之泪					
_FEA6BD079738EC5E	uiR2_Lakes35	双藏地					
_4590A0B75829B07F	uiR2_Lakes10	神秘之湖					
_10067D10ABB90C92	uiR2_Lakes08	Messab 三角					
_3AE544D569A8186A	uiR2_Lakes12	池沼之谷					
_D3CB7D17ACE6E789	uiR2_Lakes16	开垦沙丘					
_E99B4D2131ECEDEE	uiR2_Lakes33	狭窄阶梯					
_42D000C2E9C9F471	uiR2_Lakes27	Dacoco 海滩					
_51079116E898FC8D	uiR2_Lakes22	隐蔽裂隙					
_5B8655176A3AC1F4	uiR2_Lakes02	隐秘群岛					
_8981402069082C6D	uiR2_Lakes19	隐秘之谷					
_3EE7B122EA0A085C	uiR2_Lakes36	Raskous 之角					
_8C45D08BCF887838	uiR2_Lakes26	徒步之道					
_4B24DCA243395C86	uiR2_Lakes11	三叉戟					
_CED4E48899AA238E	uiR2_Lakes03	双岛					
_E8890CFD58CC05ED	uiR2_Lakes05	三峰谷					
_0FC7851FACD8F77D	uiR2_Lakes29	Clopper 之爪					
_D154C882560AE783	uiR2_Lakes31	交锋之地					
_124BDDFC9609F89D	uiR2_Lakes37	发掘地					
_FAD5D8CF2A9A204D	uiR2_Lakes04	Clopper 浴场					
_0DC4DC8F43892898	uiR2_Lakes14	拱门					
_12D6392B26B7CB8A	uiR2_Lakes09	Waterdell 湖					
_0C6507232DF8BC28	uiR2_Lakes07	黎明沙丘					
_A967450F27773FA0	uiR2_Lakes21	梦之旅					
_FB5514D166691460	uiR2_Lakes18	自由之地					
_4F24AC905CC4408C	uiR2_Lakes38	壁龛					
_251F51D4C3DAD079	uiR2_Primes30	远古庇护					
_E9FB912B6DD7C77C	uiR2_Primes22	诅咒之山					
_677F5100571A1C35	uiR2_Primes21	生命之泉					
_D02B29322C99601A	uiR2_Primes23	无名之丘					
_AEC50A4B40E005D3	uiR2_Primes15	静默石笋					
_EBCF498BA529E381	uiR2_Primes05	树液浴					
_2CDE3987A6DA4CD3	uiR2_Primes29	闪光洞窟					
_54810D1CDFC50483	uiR2_Primes20	死亡之谷					
_A97F182BAA194435	uiR2_Primes01	命运大厅					
_AB3EF9135E50DD8F	uiR2_Primes19	遗忘之隧					
_69EC45252B87DB83	uiR2_Primes09	疑虑之河					
_CB49A0AD6F951479	uiR2_Primes14	圣所					
_FD1A45EB5F26704A	uiR2_Primes16	Ma-Duk 之眼					
_3ADAD02C2F79EC4C	uiR2_Primes25	Maro 之阶					
_57705D1962A5C48B	uiR2_Primes28	光之森林					
_3A89E426ED7AD04E	uiR2_Primes27	倒伏之桩					
_73C0E2B370D31E1A	uiR2_Primes18	梦魇尽头					
_3919C4D02D9AAC44	uiR2_Primes10	Kitin 巢穴					
_91981867274BA773	uiR2_Primes08	巢穴					
_EBAE05CCEAAA34CC	uiR2_Primes26	无尽之途					
_CA8494BB142A0861	uiR2_Primes03	绿洞					
_CC19D46A2D05B874	uiR2_Primes13	竞技场					
_D42E751FDCA5786F	uiR2_Primes17	被弃洞窟					
_0C784C87A91BD06A	uiR2_Primes06	石柱群					
_A94A3D25AA8A70E1	uiR2_Primes04	苦痛平原					
_21DA6911ACFA50CE	uiR2_Primes24	Kitin 荒原					
_66F91C1DEB1D7CE3	uiR2_Primes07	往昔废墟					
_56003123638648DA	uiR2_Primes11	孢子之谷					
_92D80067274BA75E	uiR2_Primes12	蜂巢					
